"","SRA","SRS","SP","PROTOCOL","TISSUE","CELL","NGENES","TOTALCOUNT","MTCOUNT","MTRATIO","CT"
"3QSdpvT8","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","3QSdpvT8",4910,215303,5068,0.0235389195691653,"Keratinocytes"
"3rKwvOME","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","3rKwvOME",3846,239110,9738,0.040726025678558,"Keratinocytes"
"417gzn2i","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","417gzn2i",6120,406304,3104,0.00763959990548949,"Keratinocytes"
"46gf0s8f","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","46gf0s8f",5937,416727,7782,0.0186740959909005,"Keratinocytes"
"4d8dDJMm","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","4d8dDJMm",4950,250877,2797,0.0111488896949501,"Keratinocytes"
"4dSqKtHL","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","4dSqKtHL",4609,321548,5929,0.0184389266921268,"Keratinocytes"
"4VVtpUGC","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","4VVtpUGC",9052,239099,5674,0.0237307558793638,"Keratinocytes"
"4wgq20ua","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","4wgq20ua",4454,222223,3801,0.0171044401344595,"Keratinocytes"
"52OdFh4J","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","52OdFh4J",4366,232734,5844,0.0251102116579443,"Keratinocytes"
"5dJ2xuVf","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","5dJ2xuVf",6987,281552,5270,0.0187176791498551,"Keratinocytes"
"5NrESgm8","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","5NrESgm8",4578,291010,5718,0.0196488093192674,"Keratinocytes"
"5RfZQJ5c","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","5RfZQJ5c",4038,317833,6171,0.0194158567549625,"Keratinocytes"
"6B9TiuLE","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","6B9TiuLE",4771,400222,6322,0.0157962330906347,"Keratinocytes"
"6G5Km56P","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","6G5Km56P",4975,213179,7330,0.034384249855755,"Keratinocytes"
"6gqP8ysS","SRA653146","SRS2874284","Mus musculus","SMART-seq2","Tongue","6gqP8ysS",5440,356327,10979,0.0308115859870288,"Keratinocytes"
