"","SRA","SRS","SP","PROTOCOL","TISSUE","CELL","NGENES","TOTALCOUNT","MTCOUNT","MTRATIO","CT"
"ChAW4pUF","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","ChAW4pUF",1821,535809,13229,0.0246897681823187,"T memory cells"
"CkfkgO2N","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","CkfkgO2N",1449,823033,28953,0.0351784193343402,"T memory cells"
"ckyBIaND","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","ckyBIaND",1780,411308,10370,0.025212249700954,"T memory cells"
"CNCTe0zn","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","CNCTe0zn",1694,516269,13961,0.0270421040194162,"T memory cells"
"cnrNM1Dp","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","cnrNM1Dp",2582,286829,6869,0.0239480666180895,"Endothelial cells"
"cuwWIOoP","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","cuwWIOoP",2272,285804,7447,0.0260563183160488,"Endothelial cells"
"d2P6DV4n","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","d2P6DV4n",1566,220771,10924,0.0494811365623202,"T memory cells"
"db7hOk69","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","db7hOk69",2088,501121,24791,0.0494710858255791,"T memory cells"
"DcASUfW3","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","DcASUfW3",1203,967147,34694,0.0358725198961482,"T memory cells"
"dhg1q72Z","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","dhg1q72Z",1645,827764,23219,0.028050265534621,"T memory cells"
"DKQqC0O0","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","DKQqC0O0",1699,336046,9285,0.0276301458728864,"T memory cells"
"dnVzkoYe","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","dnVzkoYe",1832,226920,2324,0.0102414947999295,"Endothelial cells"
"DzbGSMv3","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","DzbGSMv3",2578,492442,14930,0.0303182912911571,"Endothelial cells"
"dzt0Dpro","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","dzt0Dpro",2345,326097,14239,0.0436649217870756,"T memory cells"
"E2tOspA1","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","E2tOspA1",1719,385832,17210,0.0446049057620933,"T memory cells"
"E78KNEsp","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","E78KNEsp",1727,196478,5477,0.0278758945021834,"T memory cells"
"EF9qsLBA","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","EF9qsLBA",1929,178011,8080,0.0453904533989473,"T memory cells"
"EUGuzF5B","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","EUGuzF5B",2062,705679,25167,0.0356635240668916,"B cells"
"ewwKV0LR","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","ewwKV0LR",1701,428627,9211,0.0214895468554244,"T memory cells"
"eZFs8pkb","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","eZFs8pkb",125,20442,19937,0.975295959299481,"Unknown"
"F5tPsPtT","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","F5tPsPtT",2702,392760,13520,0.0344230573378144,"T memory cells"
"Fd8Wobpt","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","Fd8Wobpt",1686,509722,10227,0.020063877957004,"T memory cells"
"FG6fi4l1","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","FG6fi4l1",119,12182,10935,0.897635856181251,"Unknown"
"fgdI4Vfj","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","fgdI4Vfj",1693,75784,2566,0.0338593898448221,"T memory cells"
"FNCbudL3","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","FNCbudL3",181,13339,12885,0.965964465102331,"Unknown"
"Fnnr2g1b","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","Fnnr2g1b",1525,228149,9162,0.0401579669426559,"T memory cells"
"FUVSosaF","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","FUVSosaF",1462,270982,6803,0.0251049885232229,"T memory cells"
"g8GJdnGo","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","g8GJdnGo",1671,428137,8390,0.0195965310169408,"T memory cells"
"gEnqbjOZ","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","gEnqbjOZ",1855,1498650,31862,0.0212604677543122,"T memory cells"
"Ggz4C3FL","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","Ggz4C3FL",1323,1083949,22555,0.0208081745543379,"T memory cells"
"Gk7KjEIY","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","Gk7KjEIY",1955,506462,15055,0.0297258234576335,"T memory cells"
"Gkgg1kO8","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","Gkgg1kO8",1508,214438,8628,0.0402354060381089,"T memory cells"
"GKYlsY73","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","GKYlsY73",1500,242440,8124,0.0335093218940769,"T memory cells"
"grGQwqFj","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","grGQwqFj",3725,1165772,52586,0.0451083059123053,"T memory cells"
"GShUsvBh","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","GShUsvBh",1718,376197,10840,0.0288146901756261,"T memory cells"
"gVBcfuKo","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","gVBcfuKo",1564,170338,3633,0.0213281827895126,"T memory cells"
"H64F1Iwz","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","H64F1Iwz",2063,315069,14944,0.0474308802198883,"T memory cells"
"H9gAmdqS","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","H9gAmdqS",1541,673603,17656,0.0262112846884589,"T memory cells"
"H9Lr5vU2","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","H9Lr5vU2",1929,304418,14724,0.0483677049320342,"B cells"
"H9QQZXPa","SRA653146","SRS2874283","Mus musculus","SMART-seq2","Thymus","H9QQZXPa",1572,189629,4314,0.0227496849110632,"Endothelial cells"
