"","SRA","SRS","SP","PROTOCOL","TISSUE","CELL","NGENES","TOTALCOUNT","MTCOUNT","MTRATIO","CT"
"F75LRwHn","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","F75LRwHn",3481,177033,6697,0.0378291053080499,"Oligodendrocytes"
"fBIfDpHY","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","fBIfDpHY",2326,72682,2260,0.0310943562367574,"Endothelial cells"
"fhz8TI4C","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","fhz8TI4C",569,1126469,252099,0.22379577245357,"Unknown"
"fnKNYkXE","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","fnKNYkXE",3370,330962,6526,0.0197182758141418,"Endothelial cells"
"FUD9OAE0","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","FUD9OAE0",2247,68406,3707,0.0541911528228518,"Oligodendrocytes"
"fVf2nwhO","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","fVf2nwhO",2952,69750,3958,0.0567455197132616,"Astrocytes"
"GA9jjxEi","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","GA9jjxEi",2204,155523,9899,0.0636497495547282,"Astrocytes"
"GoukfP6P","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","GoukfP6P",2639,112061,2891,0.0257984490589947,"Oligodendrocytes"
"hcFIdtt5","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","hcFIdtt5",3827,84256,3532,0.0419198632738321,"Oligodendrocyte progenitor cells"
"HHoRGfPb","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","HHoRGfPb",3414,203534,10304,0.0506254483280435,"Oligodendrocytes"
"hjpvZW68","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","hjpvZW68",3489,119002,50,0.000420161005697383,"Unknown"
"HMrtsqpc","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","HMrtsqpc",1007,83829,3045,0.0363239451741044,"Astrocytes"
"HMyug1Em","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","HMyug1Em",929,26417,1178,0.0445924972555551,"Astrocytes"
"i9U0Gv6T","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","i9U0Gv6T",1113,10191,1651,0.162005691296242,"Astrocytes"
"IfgYjkX4","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","IfgYjkX4",501,16272,2092,0.128564405113078,"Astrocytes"
"IJcwH7rr","SRA653146","SRS2874270","Mus musculus","SMART-seq2","Brain (neurons)","IJcwH7rr",825,12613,6436,0.510267184650757,"Unknown"
